,NumberOfCustomers
1353,239.53191270431853
1354,237.45390149015293
1355,221.86457994004013
1356,-7.822319214086747
1357,310.91392439295305
1358,320.88630677966285
1359,323.32296067415155
1360,304.2251599500887
1361,309.8981883902161
1362,247.4833643228485
1363,-19.62180451443419
1364,307.55549784432515
1365,311.35083050176036
1366,311.5574705029867
1367,321.1486757916282
1368,328.63621186038654
1369,245.98907864678768
1370,-27.02542879075918
1371,267.541655177949
1372,247.56844723818358
1373,245.07149815079174
1374,233.33873080913327
1375,224.39670511623262
1376,229.34969026991166
1377,-10.008459156495519
1378,327.10417443784536
1379,333.57950143283233
1380,328.8462035341363
1381,330.21727610880043
1382,317.9117030038324
1383,243.39340552611975
1384,-4.540516633016523
1385,231.44003525434528
1386,237.77723419110407
1387,234.18342180454056
1388,270.7238483269757
1389,284.03945699552423
1390,8.913021955784643
1391,323.9158490136033
1392,311.6713194999029
1393,18.1975019966776
1394,385.2969400981674
1395,414.7294122822932
1396,383.2155688625353
1397,402.3228209957597
1398,404.22668993036496
1399,339.4694630004815
1400,-4.815165619249456
1401,410.172380413831
1402,374.174299403443
1403,374.69421575422166
1404,399.7763564681227
1405,387.4304748897266
1406,294.75677750768955
1407,8.852788602031069
1408,297.09960874312674
1409,276.1497900801187
1410,290.24842023674864
1411,256.2448118693719
1412,276.65443127285107
1413,284.93233617482474
1414,-10.561271805869183
1415,365.4580893931852
1416,372.5144656065968
1417,385.6945372178743
1418,367.6863877392316
1419,370.7643547799671
1420,291.7649944331497
1421,-0.11024766982882284
1422,514.1658644113049
1423,389.57320746660116
1424,387.56023785454454
1425,361.73867732231156
1426,340.7990881311416
1427,277.65860928126494
1428,-2.4843368979054503
1429,306.0591974622221
1430,300.150778139825
1431,297.3251693039201
1432,302.9022414085921
1433,311.3510903099814
1434,315.1319159105187
1435,-1.224538792972453
1436,398.86995317120454
1437,392.0882641678909
1438,408.33274297151365
1439,412.56552850292064
1440,399.3437028672779
1441,293.0829072687484
1442,6.0961626503267325
1443,283.4342599193915
1444,318.20529188466026
1445,309.3556578097923
1446,457.55809262258117
1447,452.6309180359531
1448,6.0431683306378545
1449,471.9859845172032
1450,473.8932405563828
1451,15.976379000756424
1452,568.9168906908453
1453,46.84402489071363
1454,562.3420454059233
1455,547.8003674847278
1456,552.3112831460021
1457,485.2592301863333
1458,47.90754922752967
1459,564.9651977502945
1460,568.7116727546963
1461,530.1340377865708
1462,542.7438897081302
1463,564.7395576486451
1464,468.1105709242984
1465,19.129722424258944
1466,456.2489906197152
1467,450.4480747105845
1468,483.80337103735656
1469,482.50845864949224
1470,461.4693490927457
1471,459.7740049928252
1472,5.140443274285644
1473,520.0964265015209
1474,541.9295459693967
1475,552.6267568529147
1476,567.6840594984242
1477,537.4850933071284
1478,471.01224967442977
1479,4.335098742856644
1480,521.1437582418002
1481,595.2003012791538
1482,545.5605088264128
1483,535.7355822758836
1484,589.0003996971936
1485,479.7155996624206
1486,-12.17507791191747
1487,477.7729092880327
1488,473.02794122057094
1489,473.2363000082696
1490,468.5027882477589
1491,465.0965659538633
1492,469.65872152864176
1493,12.804309108672896
1494,559.7087864928908
1495,560.182438299802
1496,539.9114157261356
1497,567.1141300833115
1498,562.1212121095159
1499,471.01753279230616
1500,1.0051250302203698
1501,479.17367110370833
1502,482.6884290480084
1503,469.7189625842875
1504,250.38283283656347
1505,269.8851427168993
1506,23.04326955365832
1507,292.56137235983624
1508,296.105782073937
1509,7.7347806830803165
1510,329.45129889097007
1511,329.2190573136904
1512,317.3038420389057
1513,318.00989796832437
1514,307.2308907167753
1515,266.3341464641999
1516,-2.7260195041890256
1517,352.4170733052015
1518,320.1472002406663
1519,337.7338714927755
1520,331.8382744030969
1521,320.130941863521
1522,278.2518335984205
1523,11.474816708549042
1524,276.6062220398162
1525,238.10316809776123
1526,250.4416247875779
1527,247.0691968287283
1528,247.11823166144313
1529,279.17104418270173
1530,-25.288796354288934
1531,307.3425274628389
1532,310.4803863156412
1533,324.2608675021911
1534,316.57747547702456
1535,278.34826153572067
1536,240.55423176806653
1537,7.75162069813814
1538,305.84382622822886
1539,301.32803440127464
1540,290.64370044652605
1541,361.033607677964
1542,292.2308859764453
1543,304.57408285478596
1544,6.276848166540731
1545,280.65427969607117
1546,274.33530635543866
1547,266.67050224606646
1548,283.78565476226504
1549,273.0349864650343
1550,265.428604908695
1551,-3.133348917035619
1552,343.62996874660894
1553,343.2054851950961
1554,335.02754208497936
1555,329.9400683969725
1556,323.44581005276996
1557,268.75575777480844
1558,4.078335066558793
1559,264.20160915044835
1560,280.541580579069
1561,267.72825472620025
1562,193.10823243943742
1563,176.57928127722698
1564,8.323282187018776
1565,214.49709753612115
1566,181.5666891350411
1567,8.095794895198196
1568,260.99398440052755
1569,263.0690208504384
1570,257.40378687295015
1571,233.0300340166723
1572,213.78979714569869
1573,163.4352879653452
1574,27.994392171269283
1575,256.72112050218857
1576,233.61746136675356
1577,242.2364416099299
1578,247.9125638064579
1579,269.9711053756182
1580,187.78150836194982
1581,9.54817120594089
1582,184.1728503491613
1583,179.42190902084985
1584,184.15737309871474
1585,194.06753972818842
1586,189.8624202793726
1587,172.04387582436902
1588,0.41648309328593314
1589,253.54686389764538
1590,256.7390781149152
1591,264.71983134708717
1592,238.22949003892427
1593,244.5665687508299
1594,201.40970509606996
1595,-10.020425570051884
1596,242.51785098286928
1597,246.53835867883754
1598,245.9902725724678
1599,255.36111952384817
1600,272.9022322057572
1601,198.26423173132935
1602,-22.174946528219152
1603,218.54409380549623
1604,198.26715476733807
1605,193.4531403737492
1606,185.84615112061147
1607,178.380617042043
1608,183.134682745178
1609,0.9128994768252596
1610,266.49080385497655
1611,275.7458596455981
1612,268.4744688818755
1613,266.98243326033116
1614,255.8701530448161
1615,196.13477860265994
1616,1.6042802622396266
1617,178.61731671961024
1618,187.8718100305705
1619,184.55609497692785
1620,240.72604324415443
1621,242.0426731831394
1622,-3.612655837830971
1623,263.98909165346413
1624,264.65961063906434
1625,-4.175366124662105
1626,362.0266447925387
1627,40.08115209452808
1628,354.20633431864553
1629,344.0460685921571
1630,343.9403813417157
1631,284.76156946623814
1632,29.018494718286092
1633,348.2929869046202
1634,367.9626227496192
1635,326.1534215691354
1636,358.844768313691
1637,357.60684046224924
1638,260.243796087816
1639,10.545463264323189
1640,253.73789365409175
1641,246.74950216111029
1642,272.19158125447575
1643,276.2231298351253
1644,255.05674767508754
1645,247.21886153210653
1646,-4.990636834176257
1647,315.33589381957427
1648,333.31850330211455
1649,346.3512208552129
1650,349.18265121337026
1651,329.4281930444704
1652,263.22152044196264
1653,-6.034319228841923
1654,311.09615642626886
1655,383.3792019179091
1656,333.8928599975188
1657,318.08414454538433
1658,367.0679077142122
1659,266.40175820718287
1660,-36.51461071681115
1661,267.5691415926558
1662,266.4817811859539
1663,263.4675325773278
1664,263.8270124197006
1665,261.8967455224338
1666,266.34798953564314
1667,-0.45323366539378185
1668,351.173503053491
1669,350.0718880443019
1670,330.99789016095747
1671,353.7302201249113
1672,366.83258443907835
1673,260.85886474845756
1674,-7.978510851942701
1675,268.4925456246856
1676,274.86688205844257
1677,259.7766441368003
1678,292.804302596458
1679,308.0301095645409
1680,5.975978293805383
1681,332.13337661288097
1682,336.8657136388356
1683,0.9663945293577854
1684,399.82585742883384
1685,400.8607766350906
1686,388.9091723115416
1687,386.3072115100513
1688,371.9745459902915
1689,297.63106947232154
1690,-12.548442001861986
1691,416.2483463821991
1692,392.28533533398877
1693,408.9733500422444
1694,404.93713316708454
1695,397.49387786749867
1696,321.32432837880333
1697,14.896072536561405
1698,322.8936773517635
1699,284.3016206523462
1700,298.5402807552018
1701,297.13456848909846
1702,297.37163519946625
1703,329.5628989721881
1704,-29.603977613907773
1705,386.3704729040619
1706,385.8729681154364
1707,399.60146711819107
1708,388.745298924041
1709,352.3010294500564
1710,285.8014770457521
1711,2.274970962142106
1712,381.61248218873516
1713,378.055597631057
1714,372.9289768433373
1715,449.37102662585676
1716,369.17105727962917
1717,343.3235823617433
1718,1.1320113132242113
1719,323.6941843673412
1720,320.41667957024765
1721,316.0670806369453
1722,332.4428822036134
1723,323.60534620136605
1724,323.95878238463774
1725,-1.2517411035660189
1726,413.8705259108683
1727,420.0674529017706
1728,416.1829093300912
1729,415.96527967919246
1730,402.22772445331793
1731,315.283740807703
1732,4.919333500642097
1733,309.64015839542844
1734,331.5348324245133
1735,325.1999104869319
1736,306.46906980505446
1737,307.34353134450794
1738,8.333687762729824
1739,331.3639892455394
1740,318.6350368625863
1741,81.64190899263485
1742,390.4461190236034
1743,-0.3532203734648647
1744,379.98014696425525
1745,383.01555525537697
1746,400.6313503165293
1747,285.47582463084836
1748,-61.19479275630147
1749,359.0466298194806
1750,356.20230871574313
1751,385.05628130388504
1752,376.59210814349353
1753,382.91671047802083
1754,311.3784738920658
1755,0.08566458626592066
1756,297.3302146753995
1757,278.6701389262453
1758,312.46704350120854
1759,303.1067135619087
1760,313.03621166796074
1761,325.4997329866019
1762,-0.3597508975362871
1763,373.1828964445158
1764,384.1463559016556
1765,387.6482440289692
1766,382.6376095421001
1767,349.0455626870389
1768,309.73662853750284
1769,-3.1646462733187946
1770,392.9036027213442
1771,354.9337202986353
1772,382.5704072790395
1773,387.24562438028806
1774,381.3389777350385
1775,325.20442863178323
1776,39.87429802905535
1777,322.4566159082606
1778,301.27014458348276
1779,313.06478659505956
1780,308.8768372717459
1781,283.6045575327298
1782,288.12651398392336
1783,-5.626810620946344
1784,370.36616308262455
1785,377.97420490875083
1786,385.78259277160396
1787,370.6649166087009
1788,374.80933298150194
1789,304.25273815916444
1790,-15.279368790754233
1791,305.4955014142761
1792,314.7532854257879
1793,296.7773068975366
1794,7.497700012259884
1795,251.88815640230314
1796,217.543121502531
1797,-7.351419246435398
1798,269.36924966893275
1799,2.5040880232700147
1800,254.83042632753495
1801,261.8618482705497
1802,256.329188019532
1803,290.9619234222919
1804,41.32193003833527
1805,259.5504186337639
1806,278.8453467238578
1807,258.17365683673415
1808,290.8799030253722
1809,276.24230048590107
1810,215.40151859502657
1811,-5.025806526071392
1812,211.64108271704754
1813,209.57095555626438
1814,199.75965373113286
1815,206.45218476446462
1816,199.98514792881906
1817,202.8402248560451
1818,-16.426090278313495
1819,261.94951261236565
1820,249.1122743691376
1821,261.109202093503
1822,262.4637512305635
1823,253.25674769069883
1824,212.74955958261853
1825,-11.423731889924966
1826,231.9530483497947
1827,317.0071722959401
1828,350.8428906351037
1829,283.8323074011132
1830,288.2860489907325
1831,212.94033594080247
1832,-47.74135038399254
1833,204.98631074358127
1834,228.5214789972233
1835,202.5289564228442
1836,217.39367979814415
1837,201.31632426645956
1838,209.33511624389212
1839,5.103138369478984
1840,276.1709805491555
1841,280.22124611897743
1842,265.758086693706
1843,271.4659994667163
1844,311.62264539767057
1845,204.85392796073575
1846,7.820643820770783
1847,223.6560982503288
1848,206.24526436862652
1849,221.35645536269294
1850,295.8070597831975
1851,297.10233455809066
1852,2.099084761663107
1853,278.12456439467496
1854,281.03793229948496
1855,0.42002333208802156
1856,408.51680319130537
1857,392.96746143655037
1858,382.03049157513306
1859,316.29285685595823
1860,355.74128040266805
1861,322.96230629150523
1862,-1.0246837775048334
1863,390.04571916375426
1864,378.02427502459614
1865,362.8790374713135
1866,391.9719732327794
1867,375.72251661960036
1868,298.28863126024953
1869,9.396820752503118
1870,326.6978723424836
1871,313.2908412711113
1872,317.21662746783113
1873,317.13391839692486
1874,321.46630716798245
1875,267.21089853870217
1876,-2.3701033273537178
1877,360.5870335842483
1878,377.9224339897628
1879,370.8350281653111
1880,273.18173962432775
1881,355.31799690146
1882,268.07889050093945
1883,-17.900567609933205
1884,330.08276979404036
1885,214.49421724720742
1886,394.04655822509085
1887,403.50223373330664
1888,415.5864115310833
1889,291.90283682057634
1890,-10.381991674279561
1891,293.5594351266918
1892,284.9089604790206
1893,311.3244175798318
1894,336.4411961879814
1895,310.9247352000966
1896,337.2049681141798
1897,13.960717208654387
1898,396.08145476301434
1899,383.24585517059313
1900,401.7408909709193
1901,412.2733187749982
1902,363.6545672893408
1903,262.42204473059974
1904,-7.691773938626284
1905,283.3363102400617
1906,317.0818373168877
1907,308.50233522756025
1908,276.0024707817065
1909,290.9780969925923
1910,5.3060007814492565
1911,314.8037358732836
1912,319.4866438190511
1913,-0.2536888518661726
1914,380.6545165714342
1915,381.7709992455202
1916,369.70389647205593
1917,367.3234047818696
1918,353.1153783156187
1919,280.4386224934715
1920,-13.134036853443831
1921,397.21015801338945
1922,373.3185228546208
1923,389.82176438265014
1924,385.8318175370223
1925,378.7142096727912
1926,303.9842060233932
1927,13.676348940527532
1928,305.3120357672742
1929,267.9756060249056
1930,282.10828531559673
1931,280.60879684993415
1932,280.6688198718475
1933,312.7958035747579
1934,-29.931651810067706
1935,367.95108902899665
1936,367.4562731552287
1937,380.46933399300906
1938,370.10095919683226
1939,334.0182643136068
1940,269.2393531788548
1941,1.5832872179453261
1942,363.01636565936496
1943,359.45231115832576
1944,354.4353491317888
1945,429.8090898163209
1946,350.43693046766566
1947,325.492946749815
1948,0.04080349445575848
1949,306.981107541098
1950,303.2496301283245
1951,298.74516706712893
1952,315.02183334867004
1953,306.9667454138689
1954,306.7349711943243
1955,-2.3469047176185995
1956,394.5093079577782
1957,400.76281045138603
1958,397.1000341975305
1959,396.92550675501116
1960,383.06522035837406
1961,297.93979693119763
